id_defcodeorder,code,active,typ,site
4304,2s7URm1,1,1,Alta
4316,dWdn7jH,1,1,Alta
4317,8Du44wY,1,1,Alta
4322,BmzK814,1,1,Alta
4324,ftmFfhj,1,1,Alta
4325,H59wmYy,1,1,Alta
4331,xbCX6vR,1,1,Alta
4343,52rknQV,1,1,Alta
4344,Na36tmU,1,1,Alta
4347,KB9PffN,1,1,Alta
4356,nmmaAXz,1,1,Alta
4357,S6Bgepi,1,1,Alta
4361,jkRkj9s,1,1,Alta
4364,tsqnVwr,1,1,Alta
4368,Xntt92T,1,1,Alta
4369,HKi7PCS,1,1,Alta
4373,s8jFpsN,1,1,Alta
4375,nbexjGK,1,1,Alta
4380,pTuHC4g,1,1,Alta
4381,H2N9qsH,1,1,Alta
4392,JMayJwi,1,1,Alta
4405,eYTsFZC,1,1,Alta
4408,PKQ2t5c,1,1,Alta
4409,ukiaVi7,1,1,Alta
4411,DC5Y8rF,1,1,Alta
4425,sKFpRJb,1,1,Alta
4429,mh6MjwC,1,1,Alta
4431,2zWaGfm,1,1,Alta
4432,zLDjXgU,1,1,Alta
4433,ZK5Ane5,1,1,Alta
4435,5vhXJVU,1,1,Alta
4438,3yzhSze,1,1,Alta
4440,9cxDww3,1,1,Alta
4442,8GQD6vh,1,1,Alta
4450,hysaJ2A,1,1,Alta
4451,nbR7tT3,1,1,Alta
4456,TKi18mP,1,1,Alta
4468,aTmhW5z,1,1,Alta
4470,wJbSatJ,1,1,Alta
4473,3qk9Whw,1,1,Alta
4479,UiUbXd3,1,1,Alta
4482,UkkZ5eA,1,1,Alta
4495,DAjUsu3,1,1,Alta
4497,K6kZS41,1,1,Alta
4499,wHXKZhL,1,1,Alta
4501,pFR7xDw,1,1,Alta
4504,N1FMDhM,1,1,Alta
4505,tDtBh8P,1,1,Alta
4508,9mqRK6Y,1,1,Alta
4516,35REijC,1,1,Alta
4517,qdpvFtU,1,1,Alta
4525,6sS1twN,1,1,Alta
4527,AgmcUQR,1,1,Alta
4539,8SP8K5i,1,1,Alta
4547,mfLBiS2,1,1,Alta
4551,zTNwBQc,1,1,Alta
4562,Mg7ebHR,1,1,Alta
4565,2sXbDhF,1,1,Alta
4569,yxWPwi5,1,1,Alta
4581,xKKL8am,1,1,Alta
4583,cmksPwc,1,1,Alta
4585,VK9gXsb,1,1,Alta
4586,PWArRJV,1,1,Alta
4589,rNimXad,1,1,Alta
4591,bfqRZMk,1,1,Alta
4593,pqp8MAP,1,1,Alta
4594,ivtF1xu,1,1,Alta
4596,Ai2ZvLd,1,1,Alta
4597,LMiyd8V,1,1,Alta
4606,XkTUkTT,1,1,Alta
4611,2WE9FVE,1,1,Alta
4614,ssc3iQ7,1,1,Alta
4616,SxruEat,1,1,Alta
4620,iCCEH6e,1,1,Alta
4621,qMDuZqq,1,1,Alta
4622,xWaS3qi,1,1,Alta
4624,LdN8WPE,1,1,Alta
4631,ayPnnpv,1,1,Alta
4632,cxExgVD,1,1,Alta
4640,eSDzVB3,1,1,Alta
4642,C42yb7r,1,1,Alta
4645,6ENrJcm,1,1,Alta
4650,AAxHJ42,1,1,Alta
4653,EZPWAVy,1,1,Alta
4658,E9N9Ha6,1,1,Alta
4662,zkPxU4i,1,1,Alta
4668,GLbb9v8,1,1,Alta
4670,d3YViDk,1,1,Alta
4673,kdjUF2z,1,1,Alta
4674,29XTuHv,1,1,Alta
4675,TWnitfu,1,1,Alta
4677,srNx2g4,1,1,Alta
4683,ZcSJyCX,1,1,Alta
4693,a2cCEBG,1,1,Alta
4698,M2LYnXk,1,1,Alta
4701,vvXp7Dn,1,1,Alta
4706,1GArUgg,1,1,Alta
4710,za5rmj2,1,1,Alta
4711,RahFNHu,1,1,Alta
4714,hraBHDT,1,1,Alta
4715,FAGWd88,1,1,Alta
4717,TgZfJpZ,1,1,Alta
4725,Eip3FLw,1,1,Alta
4736,UD73WE2,1,1,Alta
4737,pV2TaG4,1,1,Alta
4746,pbcXR8q,1,1,Alta
4748,9RCEZKA,1,1,Alta
4749,Y43RfL2,1,1,Alta
4753,PxrVx8R,1,1,Alta
4761,58YPQcZ,1,1,Alta
4765,kWnTQwb,1,1,Alta
4767,LpJ7xkc,1,1,Alta
4771,YeZBNzk,1,1,Alta
4775,uFLnWq1,1,1,Alta
4783,zt9cPuL,1,1,Alta
4787,34FQZSP,1,1,Alta
4788,rdGqNZP,1,1,Alta
4793,1yfHArF,1,1,Alta
4794,cnx4YWu,1,1,Alta
4796,Dyph4YK,1,1,Alta
4799,pZTmquG,1,1,Alta
4811,nwiwCW3,1,1,Alta
4812,1p99DFe,1,1,Alta
4814,9RdFR47,1,1,Alta
4815,VNcMEh1,1,1,Alta
4821,aNPkkmS,1,1,Alta
4822,2HcMifK,1,1,Alta
4826,6W5YrvR,1,1,Alta
4829,Zxtnf2z,1,1,Alta
4830,pJnDBBe,1,1,Alta
4831,A9m7yd5,1,1,Alta
4833,fnEYRKy,1,1,Alta
4838,C5Uyp53,1,1,Alta
4839,32rRT8f,1,1,Alta
4841,CCJw8Gd,1,1,Alta
4845,tRtdWrv,1,1,Alta
4846,XzDhP98,1,1,Alta
4849,WGSajBi,1,1,Alta
4850,L6LQ81w,1,1,Alta
4852,TyhcCMH,1,1,Alta
4853,rUvi1QA,1,1,Alta
4854,vzHQGV4,1,1,Alta
4856,yCUqwuF,1,1,Alta
4859,EU3dTgA,1,1,Alta
4860,rXRXDyk,1,1,Alta
4863,A1c7Q1K,1,1,Alta
4866,Zev82aa,1,1,Alta
4869,3BmnF3s,1,1,Alta
4871,1uvb5ju,1,1,Alta
4877,ce4cwCp,1,1,Alta
4879,t6NxZfZ,1,1,Alta
4880,kPrqdVw,1,1,Alta
4883,AdA5Tmc,1,1,Alta
4884,XxmJ74U,1,1,Alta
4885,iTmWZ2s,1,1,Alta
4890,g4HUrCV,1,1,Alta
4891,8LBnn32,1,1,Alta
4892,4HJCbtu,1,1,Alta
4893,Ww7EdT7,1,1,Alta
4899,3x1ch8L,1,1,Alta
4901,afGLjHj,1,1,Alta
4902,TuPrWtt,1,1,Alta
4912,LMtH8W8,1,1,Alta
4917,cW1dEWe,1,1,Alta
4923,mLpjHiU,1,1,Alta
4930,mysuGCr,1,1,Alta
4947,Bg1FCkq,1,1,Alta
4954,JvAs9vB,1,1,Alta
4962,Lu49p6N,1,1,Alta
4964,CvHDV2k,1,1,Alta
4969,aMDLeg1,1,1,Alta
4970,zzhckzK,1,1,Alta
4973,dvXEuvF,1,1,Alta
4974,rULWVVY,1,1,Alta
4975,rCjwbjm,1,1,Alta
4977,w16nPJ6,1,1,Alta
4982,xH1McLQ,1,1,Alta
4983,6aV12ng,1,1,Alta
4984,wfHLgpH,1,1,Alta
4985,1874EYp,1,1,Alta
4986,CsCVLRc,1,1,Alta
4988,KTkQzMs,1,1,Alta
4989,v7FMTiR,1,1,Alta
4991,ZfNDnB2,1,1,Alta
4992,HZWftEu,1,1,Alta
4993,Bui2JKB,1,1,Alta
4994,rb5uVQ7,1,1,Alta
4996,r5rwEHp,1,1,Alta
4997,KiTkxAp,1,1,Alta
4998,Qxd3pst,1,1,Alta
4999,5xpXC3K,1,1,Alta
5001,fyGNn2w,1,1,Alta
5004,sx6ae1X,1,1,Alta
5006,JUsfkQU,1,1,Alta
5009,JfZScc4,1,1,Alta
5010,Us7sDem,1,1,Alta
5012,AnYAa2w,1,1,Alta
5013,ixgaUws,1,1,Alta
5014,cbKwBA9,1,1,Alta
5015,YewhRkN,1,1,Alta
5017,TW3muss,1,1,Alta
5018,Mnxafec,1,1,Alta
5019,Ry8Z51j,1,1,Alta
5021,NTa1Jva,1,1,Alta
5022,mybT58n,1,1,Alta
5023,kqbj8NV,1,1,Alta
5024,bvwf9Zt,1,1,Alta
5025,kdExWcw,1,1,Alta
5027,gCe72wf,1,1,Alta
5028,NnEL9Be,1,1,Alta
5041,531SgJR,1,1,Alta
5048,RyNV5cY,1,1,Alta
5049,kyGuYmv,1,1,Alta
5051,5uv3fwb,1,1,Alta
5054,yJwfpKu,1,1,Alta
5056,EGKB8Gg,1,1,Alta
5057,HqzYttd,1,1,Alta
5058,tpLN5Hi,1,1,Alta
5059,vyTzeBw,1,1,Alta
5062,7gFfD9n,1,1,Alta
5064,6jKmpKH,1,1,Alta
5066,4B8f5te,1,1,Alta
5067,qy5TaEg,1,1,Alta
5068,FNxfHue,1,1,Alta
5071,eX5qPhd,1,1,Alta
5073,cntw61m,1,1,Alta
5074,wbw9LtU,1,1,Alta
5078,CNeEXsF,1,1,Alta
5081,GVShMfG,1,1,Alta
5082,LsS7NCY,1,1,Alta
5084,znZcu56,1,1,Alta
5085,iYQhxQV,1,1,Alta
5086,g3BKsnP,1,1,Alta
5087,kdejqLt,1,1,Alta
5093,RddAdrT,1,1,Alta
5104,mkMLGGc,1,1,Alta
5107,84enM7R,1,1,Alta
5108,iYyJwRS,1,1,Alta
5111,PZprRDx,1,1,Alta
5113,D32cPnP,1,1,Alta
5118,pchcMxC,1,1,Alta
5121,Zar25pn,1,1,Alta
5127,1Ytcqn8,1,1,Alta
5134,4VN1W1P,1,1,Alta
5137,AscZ9Pz,1,1,Alta
5138,pS4DKCW,1,1,Alta
5140,CSBeS4d,1,1,Alta
5141,1GQgr4i,1,1,Alta
5144,SnPRnFw,1,1,Alta
5147,9x6Cun4,1,1,Alta
5148,3psMzUx,1,1,Alta
5155,waQ4gmD,1,1,Alta
5157,BvA5vKQ,1,1,Alta
5161,YstYVq9,1,1,Alta
5167,JE5nPz5,1,1,Alta
5171,rQH6rhq,1,1,Alta
5174,nyQi55R,1,1,Alta
5179,FwkWsdt,1,1,Alta
5181,tiKG1M5,1,1,Alta
5183,7kJSW7g,1,1,Alta
5185,ZAy6c43,1,1,Alta
5188,EtvbLaM,1,1,Alta
5192,ykt1QWU,1,1,Alta
5193,abFC12K,1,1,Alta
5195,nvxb7v9,1,1,Alta
5198,CBdFxzf,1,1,Alta
5199,kqXGYSx,1,1,Alta
5201,nQXRW3U,1,1,Alta
5203,kmSWjt3,1,1,Alta
5204,C63vTWE,1,1,Alta
5205,quLvKSd,1,1,Alta
5206,6c2G6dq,1,1,Alta
5210,1dR1UkN,1,1,Alta
5211,aXrCcZT,1,1,Alta
5214,CaLzztH,1,1,Alta
5215,VscttQn,1,1,Alta
5219,3bimmmT,1,1,Alta
5222,RpLQaYc,1,1,Alta
5227,84FfkZV,1,1,Alta
5229,wJJ1ABK,1,1,Alta
5231,awUNvbp,1,1,Alta
5232,G3dukDM,1,1,Alta
5237,T2YtBEJ,1,1,Alta
5238,BUSWPjb,1,1,Alta
5239,WNWZgPX,1,1,Alta
5245,vSYNHx5,1,1,Alta
5246,tCtcWee,1,1,Alta
5247,7GkFBhC,1,1,Alta
5248,1HFx521,1,1,Alta
5251,bjPN3kM,1,1,Alta
5262,c8ZRBWL,1,1,Alta
5267,JSzxtxz,1,1,Alta
5273,nk67GzH,1,1,Alta
5275,AuXYkNK,1,1,Alta
5282,NGRBLtx,1,1,Alta
5284,hxGhibp,1,1,Alta
5292,5cVVMdy,1,1,Alta
5298,nrCmMpv,1,1,Alta
5300,vSpVaAf,1,1,Alta
5301,9sGZw2T,1,1,Alta
5303,XkcJEhJ,1,1,Alta
5308,pNewPe5,1,1,Alta
5310,dBMhfBc,1,1,Alta
5312,9ptKhV7,1,1,Alta
5314,GHGY9mN,1,1,Alta
5315,9kXwbTK,1,1,Alta
5316,1uet2Cp,1,1,Alta
5317,iApBzcz,1,1,Alta
5320,F3iXBKe,1,1,Alta
5322,UhUWGB4,1,1,Alta
5323,fr2cHHK,1,1,Alta
5325,jhASrR5,1,1,Alta
5327,mymmfiW,1,1,Alta
5329,QnuYmDe,1,1,Alta
5332,yWMzK5e,1,1,Alta
5334,pMHShy3,1,1,Alta
5335,Tx6CPtm,1,1,Alta
5337,kJEjQeC,1,1,Alta
5340,v7CdGsu,1,1,Alta
5343,mzSVgx4,1,1,Alta
5346,feqGvcS,1,1,Alta
5351,DKYf4Py,1,1,Alta
5358,JVzAQ78,1,1,Alta
5359,JMJePwN,1,1,Alta
5363,xEkDMhe,1,1,Alta
5369,qvZkqE4,1,1,Alta
5374,7gjEpQY,1,1,Alta
5376,rjsLcMt,1,1,Alta
5378,hK3ivt2,1,1,Alta
5379,ZuttTxB,1,1,Alta
5380,YCjM5p9,1,1,Alta
5382,KMV231D,1,1,Alta
5383,uLsViXU,1,1,Alta
5388,6A3QMJw,1,1,Alta
5390,xRvznkC,1,1,Alta
5391,CLJDjwE,1,1,Alta
5392,eYYYhzi,1,1,Alta
5393,XPH4f9M,1,1,Alta
5394,a75U4r1,1,1,Alta
5395,pvAExbU,1,1,Alta
5396,RPziBEk,1,1,Alta
5397,ggYKxiA,1,1,Alta
5398,FRDfPri,1,1,Alta
5399,TiWWiGn,1,1,Alta
5400,dc7yTZ5,1,1,Alta
5401,rA7htgV,1,1,Alta
5402,fmZZ5Fd,1,1,Alta
5403,Nv2SyG8,1,1,Alta
5404,mkYrTTL,1,1,Alta
5405,pX5FGfV,1,1,Alta
5406,SqQ2qdX,1,1,Alta
5407,Wrwh68k,1,1,Alta
5408,j7KFpm3,1,1,Alta
5409,r2fgnNq,1,1,Alta
5410,jTHHCSe,1,1,Alta
5411,QRagBfX,1,1,Alta
5412,84gXxjA,1,1,Alta
5413,JXQPDUY,1,1,Alta
5414,KtUuZTh,1,1,Alta
5415,LPTz1He,1,1,Alta
5416,bSy4ERw,1,1,Alta
5417,QKFcnMQ,1,1,Alta
5418,yztmtC3,1,1,Alta
5419,s7maT9V,1,1,Alta
5420,hdXnAPf,1,1,Alta
5421,HEkcXvh,1,1,Alta
5422,vXQKYax,1,1,Alta
5423,VjHegy1,1,1,Alta
5424,cuHqQtR,1,1,Alta
5425,wL7GNi2,1,1,Alta
5426,SCWzu4i,1,1,Alta
5427,z1WDqf8,1,1,Alta
5428,beLhZqD,1,1,Alta
5429,fFf96j6,1,1,Alta
5430,ZayFrhE,1,1,Alta
5442,aTgNBmu,1,1,Alta
5445,VnXvNqG,1,1,Alta
5446,TPGD9yv,1,1,Alta
5449,fnfvY5i,1,1,Alta
5452,hwNE6JP,1,1,Alta
5453,aLyyb8b,1,1,Alta
5455,p6eVrFh,1,1,Alta
5459,F6krvgK,1,1,Alta
5460,D989brm,1,1,Alta
5463,CM6h4f8,1,1,Alta
5464,t7Wg4xr,1,1,Alta
5465,mvx2GfQ,1,1,Alta
5469,Ls6pJNW,1,1,Alta
5473,kDLY6dg,1,1,Alta
5474,6hDcvnw,1,1,Alta
5479,DnTF9DK,1,1,Alta
5480,nJ1JX25,1,1,Alta
5482,wYd54SV,1,1,Alta
5483,12pzSJe,1,1,Alta
5486,Y8TtvWD,1,1,Alta
5487,4y8NvsR,1,1,Alta
5489,q8AfZe8,1,1,Alta
5490,JbYk6ct,1,1,Alta
5491,hNCEK76,1,1,Alta
5492,FFzyzrz,1,1,Alta
5494,n759HqH,1,1,Alta
5500,YxGN44Z,1,1,Alta
5507,Ye2cxm9,1,1,Alta
5508,yVvk9PY,1,1,Alta
5516,49g5Yds,1,1,Alta
5528,FCFjhKU,1,1,Alta
5536,cn9P1MF,1,1,Alta
5538,bRY99et,1,1,Alta
5540,XJ65P2J,1,1,Alta
5541,ZZWK4MZ,1,1,Alta
5543,DKsqDSj,1,1,Alta
5546,SGpe7dx,1,1,Alta
5548,AhSC9zr,1,1,Alta
5549,kgPgtA5,1,1,Alta
5554,NQYJH2g,1,1,Alta
5555,DWKRe4h,1,1,Alta
5556,fckWWYu,1,1,Alta
5558,qLsdm5F,1,1,Alta
5562,HjVYr36,1,1,Alta
5565,mtEEF9M,1,1,Alta
5566,JDBiFDj,1,1,Alta
5577,Z7F3nru,1,1,Alta
5580,sXgxJTh,1,1,Alta
5583,WnVLrJx,1,1,Alta
5596,d3kW5FX,1,1,Alta
5597,kHPSAmh,1,1,Alta
5601,eiPQZWN,1,1,Alta
5613,MLgY6me,1,1,Alta
5614,6nR99dx,1,1,Alta
5615,eYGwtde,1,1,Alta
5616,cDBGtkY,1,1,Alta
5617,9Aj3Z9g,1,1,Alta
5618,mkp9i97,1,1,Alta
5619,xySBvRR,1,1,Alta
5622,NM4gURQ,1,1,Alta
5623,sT9xnUQ,1,1,Alta
5624,5xpyEN7,1,1,Alta
5625,YCC6VgE,1,1,Alta
5626,t1HJrP7,1,1,Alta
5627,H9cwLfm,1,1,Alta
5630,KeWxiLf,1,1,Alta
5632,WLNB5tg,1,1,Alta
5636,TEkt7ML,1,1,Alta
5638,7smgC19,1,1,Alta
5643,cMigdRU,1,1,Alta
5645,3aNzqJT,1,1,Alta
5649,mnHUL35,1,1,Alta
5650,6B3VMsg,1,1,Alta
5651,imEGnGk,1,1,Alta
5652,1GiGVZA,1,1,Alta
5653,hNTghFv,1,1,Alta
5654,AM3ZHwF,1,1,Alta
5659,DVmpvLk,1,1,Alta
5663,9nEHMtX,1,1,Alta
5664,U9xjPPt,1,1,Alta
5666,Ak2B4KS,1,1,Alta
5672,3VhL2Fa,1,1,Alta
5673,8NSAvxi,1,1,Alta
5675,m9Avy9P,1,1,Alta
5678,nS1RzNf,1,1,Alta
5680,k159FZM,1,2,Alta
5682,T9KUrPN,1,2,Alta
5683,U3PSDbD,1,2,Alta
5685,tc1bExH,1,2,Alta
5687,VQj6CMh,1,2,Alta
5691,GRYwczZ,1,2,Alta
5692,tLwiRt4,1,2,Alta
5694,eMvAhJJ,1,2,Alta
5697,3SsJqfJ,1,2,Alta
5700,SHUQ1EJ,1,2,Alta
5711,6NkgFML,1,2,Alta
5716,Rus6MtD,1,2,Alta
5719,hhDgpXs,1,1,Alta
5720,g9zTGCu,1,1,Alta
5721,h7WnnvN,1,1,Alta
5722,mjhqb4e,1,1,Alta
5723,qxwghkR,1,1,Alta
5724,49b5X8j,1,1,Alta
5725,chTJFEy,1,1,Alta
5726,JnUGN6P,1,1,Alta
5727,7c2nKff,1,1,Alta
5728,1g26isW,1,1,Alta
5729,2qtyxnp,1,1,Alta
5730,kmX4YuU,1,1,Alta
5732,a6ZGWTR,1,1,Alta
5735,kk9n98X,1,1,Alta
5737,zH7386u,1,1,Alta
5739,SWcQMGk,1,1,Alta
5758,CcB98mX,1,1,Alta
5759,zgvFKdG,1,1,Alta
5764,Z24vBPu,1,1,Alta
5767,2svYmCZ,1,1,Alta
5771,ZAjnyeD,1,1,Alta
5774,Einr75S,1,1,Alta
5775,sxTXSpK,1,1,Alta
5778,tWnc6Ca,1,1,Alta
5779,9RDhqUV,1,1,Alta
5782,nAHp4eR,1,1,Alta
5783,MjjM57W,1,1,Alta
5784,7s365KX,1,1,Alta
5785,U5STnx9,1,1,Alta
5786,rPznqP6,1,1,Alta
5791,HU4ZCbe,1,1,Alta
5793,7kEi4pj,1,1,Alta
5797,82AFxWf,1,1,Alta
5799,DtQzH6V,1,1,Alta
5800,kh7vZxY,1,1,Alta
5803,TL2AJtn,1,1,Alta
5811,Lr5Duff,1,1,Alta
5815,aRh1WpH,1,1,Alta
5816,FeJTkqz,1,1,Alta
5819,7WrKznP,1,1,Alta
5827,BMfyWDh,1,1,Alta
5831,HeVgEiV,1,1,Alta
5839,LG7hxiw,1,1,Alta
5843,bwXY3Cg,1,1,Alta
5849,Mm6LKnw,1,1,Alta
5850,uEhrNid,1,1,Alta
5852,WskWXcR,1,1,Alta
5853,ztUPB73,1,1,Alta
5857,GLKxFPQ,1,2,Alta
5862,Du96BBD,1,2,Alta
5863,UZeEbGG,1,2,Alta
5866,JTVRKDy,1,2,Alta
5869,J1vx6dP,1,2,Alta
5871,X7Cyzck,1,2,Alta
5872,XEWSr4a,1,2,Alta
5873,WntWyB1,1,2,Alta
5876,YFgYX34,1,2,Alta
5877,jECGdKc,1,2,Alta
5880,hxuat8y,1,2,Alta
5881,wRkidvE,1,2,Alta
5888,AHecR9W,1,2,Alta
5890,s8WK2nL,1,2,Alta
5892,GfPQz2N,1,2,Alta
5893,3yDDZGF,1,2,Alta
5894,u38PxAQ,1,2,Alta
5900,S8XQ6hG,1,2,Alta
5901,M8XPdGL,1,2,Alta
5902,VmpqPDX,1,2,Alta
5903,rP2KWFv,1,2,Alta
5904,FNMBpmJ,1,2,Alta
5905,qy971AF,1,2,Alta
5906,bnBVsaE,1,2,Alta
5907,Tccbp1z,1,2,Alta
5908,Q8n3mpB,1,2,Alta
5909,bFK1S7p,1,2,Alta
5910,MDhdBvS,1,2,Alta
5911,G7gT9gA,1,2,Alta
5912,WaL2uza,1,2,Alta
5913,FXtRd8T,1,2,Alta
5914,xG1KZAS,1,2,Alta
5915,XVawBv4,1,2,Alta
5917,AHas3VV,1,2,Alta
5918,vj8CDUt,1,2,Alta
5919,iMRH7xu,1,2,Alta
5920,H8YiNuF,1,2,Alta
5921,j7m1qCX,1,2,Alta
5923,49ZqffR,1,2,Alta
5924,2FrV8hH,1,2,Alta
5925,XuB1hRz,1,2,Alta
5926,jXtrrH3,1,2,Alta
5928,XuyKmWN,1,2,Alta
5929,q9b2Pdb,1,2,Alta
5931,HSwLEux,1,2,Alta
5936,Xxx4KRc,1,2,Alta
5941,5xX9ZsN,1,2,Alta
5944,3ucucWN,1,2,Alta
5945,feVVHra,1,2,Alta
5946,LeGSJ87,1,2,Alta
5948,vpgUiDS,1,2,Alta
5950,f6bP7QR,1,2,Alta
5955,sjdsCa6,1,2,Alta
5958,rDcT2wH,1,2,Alta
5959,gBBHpqU,1,2,Alta
5960,ZHBijzH,1,2,Alta
5961,NK4j22y,1,2,Alta
5962,jqF57aa,1,2,Alta
5965,VAm4C9i,1,2,Alta
5967,pdFvXKv,1,2,Alta
5971,QsWCZC2,1,2,Alta
5975,sjHiCaG,1,2,Alta
5977,e4rUZQ1,1,2,Alta
5979,VvCk3uY,1,2,Alta
5980,9Syf9FE,1,2,Alta
5982,TTUM8WV,1,2,Alta
5983,Tx3xVkn,1,2,Alta
5984,FRMQZp9,1,2,Alta
5990,ym9mKth,1,2,Alta
5992,be1fGZJ,1,2,Alta
5996,XYvuqRB,1,2,Alta
5997,WpDqMvf,1,2,Alta
5998,aKNmCck,1,2,Alta
5999,TcHj43c,1,2,Alta
6000,zrEyt8H,1,2,Alta
6001,8djPXVz,1,2,Alta
6004,3kXFBV6,1,2,Alta
6008,jCS9vLa,1,2,Alta
6014,aDyMsdZ,1,2,Alta
6020,wzs8RhP,1,2,Alta
6022,TSkWZV1,1,2,Alta
6024,kBzyw4Y,1,2,Alta
6027,8Lzpp5f,1,2,Alta
6030,zQhAEkG,1,2,Alta
6035,LwH7DQf,1,2,Alta
6039,Y2a6CTV,1,2,Alta
6043,nS6Zs9X,1,2,Alta
6045,Riq2PJp,1,2,Alta
6046,GZs7cqe,1,2,Alta
6049,1S2eWVB,1,2,Alta
6053,c58hQn4,1,2,Alta
6059,Db5FMxj,1,2,Alta
6063,2X5b9Rb,1,2,Alta
6064,942zqep,1,2,Alta
6066,d1DySkF,1,2,Alta
6068,K9dVvQC,1,2,Alta
6070,P1Sk1BK,1,2,Alta
6071,JJdPv3S,1,2,Alta
6075,Dp6Zuvc,1,2,Alta
6076,nREggNj,1,2,Alta
6077,E7M6cG9,1,2,Alta
6080,R9KyjtL,1,2,Alta
6082,gQU3nKM,1,2,Alta
6083,YuDiASa,1,2,Alta
6084,eJLxfB6,1,2,Alta
6085,Vn9Xx4d,1,2,Alta
6086,7DYPfuy,1,2,Alta
6093,wztZvKY,1,2,Alta
6095,nEy1gHp,1,2,Alta
6098,WsipPKj,1,2,Alta
6103,TR5e1Dk,1,2,Alta
6106,QcbTjXL,1,2,Alta
6107,NJZLMHy,1,2,Alta
6113,fzqUYfx,1,2,Alta
6114,EjJBhiY,1,2,Alta
6115,jYrZ3Fy,1,2,Alta
6116,JQPDCdL,1,2,Alta
6118,Wcarj3n,1,2,Alta
6120,ktM2Mrb,1,2,Alta
6121,G5hRd7P,1,2,Alta
6123,yyLjpW4,1,2,Alta
6126,5BP8LDn,1,2,Alta
6128,ngist4T,1,2,Alta
6129,M3SDFm1,1,2,Alta
6130,4r1QePt,1,2,Alta
6131,3LtUsiM,1,2,Alta
6133,KaLTnBw,1,2,Alta
6136,uNpEftS,1,2,Alta
6142,pCsRkGe,1,2,Alta
6146,MrRh6rp,1,2,Alta
6147,bMb76vX,1,2,Alta
6148,GxGuXfL,1,2,Alta
6154,aNy5QQP,1,2,Alta
6155,PXiKhpK,1,2,Alta
6156,cwmrj9M,1,2,Alta
6157,HbcYDv3,1,2,Alta
6158,FXfkHrs,1,2,Alta
6159,AJAj853,1,2,Alta
6160,77cGVDH,1,2,Alta
6161,E2JENPJ,1,2,Alta
6162,RUqeqQf,1,2,Alta
6163,ED4JHSt,1,2,Alta
6164,ucX588U,1,2,Alta
6165,WvCuMvM,1,2,Alta
6166,W5H3kNm,1,2,Alta
6167,FwDcXZk,1,2,Alta
6168,df57rXe,1,2,Alta
6169,TYiGESi,1,2,Alta
6170,k6SXPBW,1,2,Alta
6171,PQNS3Gc,1,2,Alta
6172,SuuwkZj,1,2,Alta
6173,VP76973,1,2,Alta
6174,YLXJ4mF,1,2,Alta
6175,4RUD7Pg,1,2,Alta
6176,vKybn96,1,2,Alta
6177,mDYCqjJ,1,2,Alta
6178,Ap8FdQh,1,2,Alta
6179,1cqCTAz,1,2,Alta
6180,NXRT5bu,1,2,Alta
6181,mA5mfM1,1,2,Alta
6182,iTevF4t,1,2,Alta
6183,xF9Luuu,1,2,Alta
6184,PBhmMcw,1,2,Alta
6185,SHFi3rH,1,2,Alta
6186,1NfVvsm,1,2,Alta
6187,AWizhUR,1,2,Alta
6188,RZSuanW,1,2,Alta
6189,9n5Degz,1,2,Alta
6190,WbiBFse,1,2,Alta
6191,EP3pbBR,1,2,Alta
6192,hKzALYS,1,2,Alta
6193,B8mdmLv,1,2,Alta
6194,5ZAAAfZ,1,2,Alta
6195,LZRgZb8,1,2,Alta
6196,e9GNVt1,1,2,Alta
6197,k78tiBM,1,2,Alta
6198,8MmJVSt,1,2,Alta
6199,MbK9ksG,1,2,Alta
6200,3Qgxqsg,1,2,Alta
6201,VnwsLTe,1,2,Alta
6202,V6BcxWQ,1,2,Alta
6203,keqa3Fc,1,2,Alta
6204,4bt2zb5,1,2,Alta
6205,jBwrxCm,1,2,Alta
6206,GLq446z,1,2,Alta
6207,W5KSaDX,1,2,Alta
6208,zzbwpxx,1,2,Alta
6209,sD9ryEB,1,2,Alta
6210,XAN2t36,1,2,Alta
6211,Mucg8fx,1,2,Alta
6212,w9YFSeS,1,2,Alta
6213,CDfxBVM,1,2,Alta
6216,s6gVdP7,1,2,Alta
6219,AqNkuWM,1,2,Alta
6223,7sJghqv,1,2,Alta
6225,72MNWgN,1,2,Alta
6231,F6bNNzU,1,2,Alta
6233,HQ86XWC,1,2,Alta
6234,s5NpM3F,1,2,Alta
6240,zinLkd8,1,2,Alta
6244,6ZxQ6gu,1,2,Alta
6247,2ejpLDF,1,2,Alta
6249,cEn1jp4,1,2,Alta
6250,WHH8xNz,1,2,Alta
6253,Z1p9Na9,1,2,Alta
6255,1RiPrci,1,2,Alta
6256,MbPEeLm,1,2,Alta
6258,LeGCG6g,1,2,Alta
6260,fUJEY8i,1,2,Alta
6266,qfwNNKn,1,2,Alta
6267,X9CLaAj,1,2,Alta
6268,KqhDh7e,1,2,Alta
6269,7jmBNr6,1,2,Alta
6272,BuQ6b9h,1,2,Alta
6273,ntbDeSJ,1,2,Alta
6274,5ZA8AQD,1,2,Alta
6278,Yfb5dge,1,2,Alta
6281,w5sBMBC,1,2,Alta
6283,1YWSEDz,1,2,Alta
6285,374zPD9,1,2,Alta
6287,wVn9ksh,1,2,Alta
6295,Ah693fT,1,2,Alta
6296,TXcqzTw,1,2,Alta
